DEPARTAMENTO,MUNICIPIO,ZZ,PP,PUESTO,MESA,COD CAN,CANDIDATO,POTENCIAL,% Partic. Mesa PRE,Votos Mesa PRE,Votos Mesa ESC,Votos Cand. PRE,Votos Cand. ESC,Dif. Cand. Neta,% Cand. Mesa PRE,% Cand. Mesa ESC,% Cand. Mun PRE,% Cand. Mun ESC,Dif. % Mesa-Mun PRE,Dif. % Mesa-Mun ESC,Var. Súbita PRE,Var. Súbita ESC,Concent. Cand. PRE,Concent. Cand. ESC,Diferencias Mesa (-),Diferencias Mesa (+),Dif. Mesa Neta,En términos,Estado del sobre,Excluida,Firmas Jurados,Recontada Comisión,Recontada Jurados,Sufragantes E11 según E14,Sufragantes según E11,Tacahaduras y/o Enmendaduras,Total Votos E14,Votos Urna,Votos Incinerados
01 ANTIOQUIA,001-MEDELLIN,28.0,03,UNIVERSIDAD EAFIT,21.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8778,316,316,261.0,261.0,0.0,0.8259,0.8259,0.545,0.5473,0.281,0.2787,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,316.0,316,NO,316.0,316.0,0.0
01 ANTIOQUIA,001-MEDELLIN,31.0,08,COL LA INMACULADA,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,261.0,261.0,0.0,0.8182,0.8182,0.545,0.5473,0.2732,0.2709,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
31 VALLE,001-CALI,33.0,02,UNIVERSIDAD DE SAN BUENAVENTURA,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9083,327,327,261.0,261.0,0.0,0.7982,0.7982,0.3496,0.3508,0.4486,0.4474,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,327.0,327,NO,327.0,327.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,13.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,317,260.0,260.0,0.0,0.8202,0.8202,0.545,0.5473,0.2752,0.2729,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,25.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8944,322,322,260.0,260.0,0.0,0.8075,0.8075,0.545,0.5473,0.2625,0.2602,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,322.0,322,NO,322.0,322.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,04,COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA,8.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,260.0,260.0,0.0,0.828,0.828,0.545,0.5473,0.2831,0.2807,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,314.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,A3,CENTRO COMERCIAL BIMA,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9472,341,341,260.0,260.0,0.0,0.7625,0.7625,0.3737,0.3764,0.3887,0.3861,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,341.0,341,NO,341.0,341.0,0.0
01 ANTIOQUIA,001-MEDELLIN,22.0,05,CORP. UNIVERSITARIA ADVENTISTA - UNAC,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8778,316,316,259.0,259.0,0.0,0.8196,0.8196,0.545,0.5473,0.2747,0.2723,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,316.0,316,NO,316.0,316.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,02,COL.MARYMOUNT,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,259.0,259.0,0.0,0.8248,0.8248,0.545,0.5473,0.2799,0.2775,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,314.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,03,COLEGIO SAN LUCAS,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,259.0,259.0,0.0,0.8119,0.8119,0.545,0.5473,0.267,0.2646,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,03,UNIVERSIDAD EAFIT,19.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,317,259.0,259.0,0.0,0.817,0.817,0.545,0.5473,0.2721,0.2697,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,05,COL. SAN JOSE DE LAS VEGAS,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9306,335,335,259.0,259.0,0.0,0.7731,0.7731,0.545,0.5473,0.2282,0.2258,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,335.0,335,NO,335.0,335.0,0.0
01 ANTIOQUIA,001-MEDELLIN,31.0,08,COL LA INMACULADA,9.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8944,322,322,259.0,259.0,0.0,0.8043,0.8043,0.545,0.5473,0.2594,0.2571,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,322.0,322,NO,322.0,322.0,0.0
88 CONSULADOS,165-AUSTRALIA,10.0,04,BRISBANE,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6829,478,0,259.0,,,0.5418,,0.3416,,,,4. Muy Alta,0. Mínima,2. Alta,0. Baja,-478.0,0.0,-478.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,35.0,06,LOS ANGELES - SAN DIEGO,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5371,376,0,259.0,,,0.6888,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-376.0,0.0,-376.0,,,,0,,,,0,,,,
88 CONSULADOS,655-PANAMA,5.0,83,MIERCOLES PANAMA - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.035,350,0,259.0,,,0.74,,0.6485,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-350.0,0.0,-350.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.875,315,315,258.0,258.0,0.0,0.819,0.819,0.545,0.5473,0.2741,0.2718,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,29.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8667,312,312,258.0,258.0,0.0,0.8269,0.8269,0.545,0.5473,0.282,0.2796,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,312.0,312,NO,312.0,312.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,03,COLEGIO SAN LUCAS,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9111,328,328,258.0,258.0,0.0,0.7866,0.7866,0.545,0.5473,0.2416,0.2393,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,328.0,328,NO,328.0,328.0,0.0
01 ANTIOQUIA,121-ENVIGADO,5.0,03,COL CUMBRES,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8917,321,321,258.0,258.0,0.0,0.8037,0.8037,0.6497,0.6497,0.154,0.1541,3. Alta,3. Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,321.0,321,NO,321.0,321.0,0.0
03 ATLANTICO,001-BARRANQUILLA,38.0,04,CENTRO COMERCIAL VIVA BARRANQUILLA,9.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8917,321,321,258.0,258.0,0.0,0.8037,0.8037,0.4527,0.4624,0.3511,0.3414,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,321.0,321,NO,321.0,321.0,0.0
25 NORTE DE SAN,001-CUCUTA,4.0,08,CENTRO INT. CIUDADANA PRADOS DEL ESTE,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8556,308,308,258.0,258.0,0.0,0.8377,0.8377,0.7157,0.7217,0.122,0.1159,2. Media,2. Media,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,308.0,308,NO,308.0,308.0,0.0
88 CONSULADOS,250-CANADA,3.0,86,SABADO MONTREAL CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0474,474,0,258.0,,,0.5443,,0.5021,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-474.0,0.0,-474.0,,,,0,,,,0,,,,
88 CONSULADOS,355-ESPAÑA,65.0,86,SABADO VALENCIA - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0545,545,0,258.0,,,0.4734,,0.4063,,,,1. Baja,0. Mínima,1. Normal,0. Baja,-545.0,0.0,-545.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,5.0,86,SABADO WASHINGTON - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0414,414,0,258.0,,,0.6232,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-414.0,0.0,-414.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,22.0,02,I.E. LUCRECIO JARAMILLO VELEZ,15.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,257.0,257.0,0.0,0.8371,0.8371,0.545,0.5473,0.2922,0.2898,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,05,COLEGIO CAMPESTRE MANZANARES,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,257.0,257.0,0.0,0.8185,0.8185,0.545,0.5473,0.2735,0.2712,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,314.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,04,COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.875,315,315,257.0,257.0,0.0,0.8159,0.8159,0.545,0.5473,0.2709,0.2686,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,04,COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA,18.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,257.0,257.0,0.0,0.8056,0.8056,0.545,0.5473,0.2607,0.2584,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,05,COL. SAN JOSE DE LAS VEGAS,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9056,326,326,257.0,257.0,0.0,0.7883,0.7883,0.545,0.5473,0.2434,0.2411,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,326.0,326,NO,326.0,326.0,0.0
01 ANTIOQUIA,121-ENVIGADO,5.0,03,COL CUMBRES,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9083,327,327,257.0,257.0,0.0,0.7859,0.7859,0.6497,0.6497,0.1362,0.1362,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,327.0,327,NO,327.0,327.0,0.0
01 ANTIOQUIA,121-ENVIGADO,5.0,03,COL CUMBRES,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9056,326,326,257.0,257.0,0.0,0.7883,0.7883,0.6497,0.6497,0.1386,0.1387,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,326.0,326,NO,326.0,326.0,0.0
01 ANTIOQUIA,214-RIONEGRO,99.0,A2,I E GILBERTO ECHEVERRY MEJIA,13.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,0,257.0,,,0.8107,,0.5831,0.5794,,,4. Muy Alta,4. Muy Alta,3. Muy Alta,0. Baja,-317.0,0.0,-317.0,,,,0,,,,0,,,,
01 ANTIOQUIA,256-SANTUARIO,1.0,01,I.E. SENDEROS,12.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8611,310,311,257.0,257.0,0.0,0.829,0.8264,0.7316,0.732,0.0974,0.0944,1. Baja,1. Baja,3. Muy Alta,3. Muy Alta,0.0,1.0,1.0,SI,BUENO,NO,6,NO,NO,311.0,311,NO,311.0,311.0,0.0
88 CONSULADOS,360-ESTADOS UNIDOS,35.0,82,MARTES LOS ANGELES - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0405,405,0,257.0,,,0.6346,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-405.0,0.0,-405.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,21.0,04,COL. CALASANZ (FEM) CAMPESTRE ESCOLAPIAS,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8972,323,323,256.0,256.0,0.0,0.7926,0.7926,0.545,0.5473,0.2476,0.2453,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,323.0,323,NO,323.0,323.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,26.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9056,326,326,256.0,256.0,0.0,0.7853,0.7853,0.545,0.5473,0.2403,0.238,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,326.0,326,NO,326.0,326.0,0.0
01 ANTIOQUIA,001-MEDELLIN,28.0,05,COL. SAN JOSE DE LAS VEGAS,8.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9194,331,331,256.0,256.0,0.0,0.7734,0.7734,0.545,0.5473,0.2285,0.2261,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,331.0,331,NO,331.0,331.0,0.0
01 ANTIOQUIA,256-SANTUARIO,1.0,02,CASA DE LA CULTURA,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,256.0,256.0,0.0,0.8366,0.8366,0.7316,0.732,0.105,0.1046,2. Media,2. Media,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
03 ATLANTICO,001-BARRANQUILLA,35.0,04,CENTRO COMERCIAL MIRAMAR,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,256.0,256.0,0.0,0.8025,0.8025,0.4527,0.4624,0.3498,0.3401,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
05 BOLIVAR,001-CARTAGENA,1.0,05,CENTRO COMERCIAL PLAZA BOCAGRANDE,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8556,308,308,256.0,256.0,0.0,0.8312,0.8312,0.3392,0.3376,0.492,0.4935,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,310.0,310,NO,308.0,308.0,0.0
88 CONSULADOS,285-COSTA RICA,5.0,81,LUNES SAN JOSÉ - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0376,376,0,256.0,,,0.6809,,0.6632,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-376.0,0.0,-376.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,12,NEWARK - UNION CITY,6.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.4686,328,0,256.0,,,0.7805,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-328.0,0.0,-328.0,,,,0,,,,0,,,,
88 CONSULADOS,815-VENEZUELA,65.0,85,VIERNES SAN CRISTÓBAL - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0347,347,0,256.0,,,0.7378,,0.658,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-347.0,0.0,-347.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,24.0,04,I.E.FRANCISCO ANTONIO ZEA,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8889,320,320,255.0,255.0,0.0,0.7969,0.7969,0.545,0.5473,0.2519,0.2496,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,320.0,320,NO,320.0,320.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,303,255.0,255.0,0.0,0.8416,0.8416,0.545,0.5473,0.2966,0.2943,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,19.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8639,311,311,255.0,255.0,0.0,0.8199,0.8199,0.545,0.5473,0.275,0.2726,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,311.0,311,NO,311.0,311.0,0.0
01 ANTIOQUIA,121-ENVIGADO,1.0,02,UNIVERSIDAD EIA.  SEDE ZUÑIGA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9389,338,338,255.0,255.0,0.0,0.7544,0.7544,0.6497,0.6497,0.1047,0.1048,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,338.0,338,NO,338.0,338.0,0.0
01 ANTIOQUIA,121-ENVIGADO,1.0,03,COLEGIO BENEDITINO DE SANTA MARIA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9028,325,325,255.0,255.0,0.0,0.7846,0.7846,0.6497,0.6497,0.1349,0.1349,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,325.0,325,NO,325.0,325.0,0.0
01 ANTIOQUIA,121-ENVIGADO,3.0,03,I.E JOSE MIGUEL DE LA CALLE,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9556,344,344,255.0,255.0,0.0,0.7413,0.7413,0.6497,0.6497,0.0915,0.0916,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,344.0,344,NO,344.0,344.0,0.0
01 ANTIOQUIA,121-ENVIGADO,5.0,03,COL CUMBRES,11.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9222,332,332,255.0,255.0,0.0,0.7681,0.7681,0.6497,0.6497,0.1183,0.1184,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,332.0,332,NO,332.0,332.0,0.0
01 ANTIOQUIA,211-RETIRO,0.0,02,IE IGNACIO BOTERO VALLEJO,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9194,331,331,255.0,255.0,0.0,0.7704,0.7704,0.6409,0.641,0.1294,0.1294,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,331.0,331,NO,331.0,331.0,0.0
01 ANTIOQUIA,211-RETIRO,0.0,02,IE IGNACIO BOTERO VALLEJO,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9167,330,330,255.0,255.0,0.0,0.7727,0.7727,0.6409,0.641,0.1318,0.1317,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,330.0,330,NO,330.0,330.0,0.0
88 CONSULADOS,360-ESTADOS UNIDOS,15.0,04,KANSAS CITY,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5643,395,0,255.0,,,0.6456,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-395.0,0.0,-395.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,25.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5486,384,0,255.0,,,0.6641,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-384.0,0.0,-384.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,08,NUEVA YORK - WHITE PLAINS,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5,350,0,255.0,,,0.7286,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-350.0,0.0,-350.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,21.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8972,323,323,254.0,254.0,0.0,0.7864,0.7864,0.545,0.5473,0.2414,0.2391,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,323.0,323,NO,323.0,323.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,30.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8667,312,312,254.0,254.0,0.0,0.8141,0.8141,0.545,0.5473,0.2691,0.2668,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,312.0,312,NO,312.0,312.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,02,COL.MARYMOUNT,20.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,254.0,254.0,0.0,0.7962,0.7962,0.545,0.5473,0.2513,0.2489,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
01 ANTIOQUIA,001-MEDELLIN,90.0,01,ESTADIO ATANASIO GIRARDOT,2.0,4.0,ABELARDO DE LA ESPRIELLA,800,0.4638,371,371,254.0,254.0,0.0,0.6846,0.6846,0.545,0.5473,0.1397,0.1373,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,373.0,373,NO,371.0,371.0,0.0
01 ANTIOQUIA,121-ENVIGADO,5.0,03,COL CUMBRES,16.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9111,328,328,254.0,254.0,0.0,0.7744,0.7744,0.6497,0.6497,0.1246,0.1247,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,328.0,328,NO,328.0,328.0,0.0
03 ATLANTICO,001-BARRANQUILLA,36.0,05,CENTRO COMERCIAL MALL PLAZA BUENAVISTA,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8778,316,315,254.0,254.0,0.0,0.8038,0.8063,0.4527,0.4624,0.3511,0.344,4. Muy Alta,4. Muy Alta,3. Muy Alta,3. Muy Alta,-1.0,0.0,-1.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
15 CUNDINAMARCA,055-CHIA,2.0,07,CENTRO COMERCIAL FONTANAR,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8889,320,320,254.0,254.0,0.0,0.7938,0.7938,0.5022,0.5059,0.2915,0.2879,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,320.0,320,NO,320.0,320.0,0.0
15 CUNDINAMARCA,055-CHIA,2.0,11,CENTRO  COMERCIAL CENTRO CHIA,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9556,344,344,254.0,254.0,0.0,0.7384,0.7384,0.5022,0.5059,0.2362,0.2325,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,344.0,344,NO,344.0,344.0,0.0
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,09,MIAMI - WEST PALM BEACH,15.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5071,355,0,254.0,,,0.7155,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-355.0,0.0,-355.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,06,NEWARK  - ELIZABETH,10.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.47,329,0,254.0,,,0.772,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-329.0,0.0,-329.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,24.0,07,LICEO SALAZAR Y HERRERA,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9,324,324,253.0,253.0,0.0,0.7809,0.7809,0.545,0.5473,0.2359,0.2336,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,324.0,324,NO,324.0,324.0,0.0
01 ANTIOQUIA,001-MEDELLIN,27.0,01,PARQUE COMERCIAL EL TESORO,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8972,323,323,253.0,253.0,0.0,0.7833,0.7833,0.545,0.5473,0.2383,0.236,4. Muy Alta,4. Muy Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,323.0,323,NO,323.0,323.0,0.0
